<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GheymatVazniAr,d,20180724,000000,31883.1,31919.6,31784.4,31784.4,797959318
GheymatVazniAr,d,20180725,000000,31790.4,31902.9,31764,31902.7,884550086
GheymatVazniAr,d,20180728,000000,32182.5,32818,32182.5,32805.2,1334019975
GheymatVazniAr,d,20180729,000000,33091.5,33437,33091.5,33384.1,1586789908
GheymatVazniAr,d,20180730,000000,33573.7,34261.3,33573.7,34236.5,1957163647
GheymatVazniAr,d,20180731,000000,34345.8,35530.8,34345.8,35530.8,1182401893
GheymatVazniAr,d,20180801,000000,35608.5,36532.7,35608.5,36345.3,2084801845
GheymatVazniAr,d,20180804,000000,36323.9,36605.2,36236.3,36461.1,1587941842
GheymatVazniAr,d,20180805,000000,36672.4,37703.6,36672.4,37661.5,2572607402
GheymatVazniAr,d,20180806,000000,37810.3,39243.4,37810.3,39092.5,3362601401
GheymatVazniAr,d,20180807,000000,39100.1,39413,38913.5,39167.6,2525485689
GheymatVazniAr,d,20180808,000000,39199.1,39205.7,38562.7,38562.7,2012006173
GheymatVazniAr,d,20180811,000000,38557.8,38557.8,37827.4,37827.4,1506819563
GheymatVazniAr,d,20180812,000000,37828.8,38286.5,37828.8,38087.8,1565164362
GheymatVazniAr,d,20180813,000000,38100.3,38100.3,37622.5,37683.4,1556578449
GheymatVazniAr,d,20180814,000000,37743.7,38478.3,37743.7,38388.6,1416086923
GheymatVazniAr,d,20180815,000000,38339.1,38398.1,38254.5,38254.5,1069357429
GheymatVazniAr,d,20180818,000000,38285.7,38565,38268.4,38564.9,1183496874
GheymatVazniAr,d,20180819,000000,38724.7,39532.4,38724.7,39391.4,1523400771
GheymatVazniAr,d,20180820,000000,39658.5,40219.9,39658.5,40188.3,1868397416
GheymatVazniAr,d,20180821,000000,40202.1,40243.6,40131.9,40140.7,1487865552
GheymatVazniAr,d,20180825,000000,40214.8,40517.3,39880.6,39880.6,1386279049
GheymatVazniAr,d,20180826,000000,40127,40535.6,39953.9,40535.6,1627794834
GheymatVazniAr,d,20180827,000000,40635.6,41108.4,40635.6,41040.6,2284097301
GheymatVazniAr,d,20180828,000000,40949.3,40949.3,40004.2,40004.2,2042871169
GheymatVazniAr,d,20180829,000000,40001.8,40273.7,40001.8,40210.8,2919821023
GheymatVazniAr,d,20180901,000000,40267.7,40304.6,39812.2,39812.3,2899219472
GheymatVazniAr,d,20180902,000000,39850.2,39850.2,39100,39100.4,2305245012
GheymatVazniAr,d,20180903,000000,39196,39563.1,39196,39553.1,1739402491
GheymatVazniAr,d,20180904,000000,40028.3,40440.7,40028.3,40350.3,1712640614
GheymatVazniAr,d,20180905,000000,40485.3,40485.3,40246.6,40269.6,1388834478
GheymatVazniAr,d,20180908,000000,40341.6,40875.5,40341.6,40829.4,2018154160
GheymatVazniAr,d,20180909,000000,40917.5,41591.5,40917.5,41591.4,3078066124
GheymatVazniAr,d,20180910,000000,41671.3,43012.4,41671.3,42984.5,3319008786
GheymatVazniAr,d,20180911,000000,43301.4,43446.2,43063.8,43446.2,3265593285
GheymatVazniAr,d,20180912,000000,43622.5,45342.1,43622.5,45319.9,3062279443
GheymatVazniAr,d,20180915,000000,45488.2,46601.2,45488.2,46213.1,4212801921
GheymatVazniAr,d,20180916,000000,46235.9,46235.9,45067.8,45509,4620919096
GheymatVazniAr,d,20180917,000000,45653.3,46462.3,45653.3,46199.3,3598794388
GheymatVazniAr,d,20180918,000000,46279.5,46291.5,45895.5,45982,3140461098
GheymatVazniAr,d,20180922,000000,46146,46950.9,46146,46920.1,3217618496
GheymatVazniAr,d,20180923,000000,47020.1,48245.2,47020.1,48245.2,4362407601
GheymatVazniAr,d,20180924,000000,48340.3,49283.5,48340.3,49283.5,3708072555
GheymatVazniAr,d,20180925,000000,49606.2,51035.3,49606.2,51035.2,4485926389
GheymatVazniAr,d,20180926,000000,51135,52793.9,51135,52793.9,4229458345
GheymatVazniAr,d,20180929,000000,53022,54772.7,53022,54772.7,3298500703
GheymatVazniAr,d,20180930,000000,54781.1,57022.6,54781.1,57022.6,4576061407
GheymatVazniAr,d,20181001,000000,57177.2,57576.9,56839.2,57132.5,5607277493
GheymatVazniAr,d,20181002,000000,57062.7,57062.7,55022.1,55022.1,4963670906
GheymatVazniAr,d,20181003,000000,53789.6,54232.9,53789.6,54232.9,5262560453
GheymatVazniAr,d,20181006,000000,54226.8,55499.8,53801.8,53802.1,5844673882
GheymatVazniAr,d,20181007,000000,53679.1,53679.1,51561.6,51561.6,4036567981
GheymatVazniAr,d,20181008,000000,51496,51496,50819.3,51201,2763570984
GheymatVazniAr,d,20181009,000000,51209.7,52966.7,51209.7,52855.9,4246349996
GheymatVazniAr,d,20181010,000000,53082.1,53082.1,52869.9,52903.7,2525287572
GheymatVazniAr,d,20181013,000000,52901.7,52901.7,51155.2,51155.2,1486624258
GheymatVazniAr,d,20181014,000000,50917.7,51123.3,50887.7,51094.8,1282527182
GheymatVazniAr,d,20181015,000000,51632,52782.6,51632,52782.6,2472579250
GheymatVazniAr,d,20181016,000000,53243.8,53721.3,53243.8,53434.2,3511430120
GheymatVazniAr,d,20181017,000000,53052.2,53462,52700.2,53462,3418056585
GheymatVazniAr,d,20181020,000000,54158.5,55114.3,54158.5,55094.9,2230558927
GheymatVazniAr,d,20181021,000000,55522.9,55522.9,55198,55344.8,2724626166
GheymatVazniAr,d,20181022,000000,55469.9,55516.5,54695.4,54695.4,2747913525
GheymatVazniAr,d,20181023,000000,54714.4,54714.4,53967.4,53978.5,2402258402
GheymatVazniAr,d,20181024,000000,53926.8,53926.8,52713.5,52738.1,1751393800
GheymatVazniAr,d,20181027,000000,52635.4,52635.4,52091.8,52091.8,1767868112
GheymatVazniAr,d,20181028,000000,52209.8,52611.9,52209.8,52610.5,1785605503
GheymatVazniAr,d,20181029,000000,52970.3,53499.2,52970.3,53365.7,1764388241
GheymatVazniAr,d,20181031,000000,53390.8,53496.7,53390.8,53408.7,2021370520
GheymatVazniAr,d,20181103,000000,53433.5,53472.2,53402.6,53432.4,1753016872
GheymatVazniAr,d,20181104,000000,53633.4,53717.7,53278,53278,1955103983
GheymatVazniAr,d,20181105,000000,53382.9,53690.6,53382.9,53639.5,1818592793
GheymatVazniAr,d,20181106,000000,53703.8,54017,53703.8,53909.8,1729589150
GheymatVazniAr,d,20181110,000000,53967.1,53967.1,53656.6,53656.7,3479267610
GheymatVazniAr,d,20181111,000000,53666.7,53666.7,52609.9,52617,1974461198
GheymatVazniAr,d,20181112,000000,52642.7,53072.3,52642.7,53066.5,2046395130
GheymatVazniAr,d,20181113,000000,53149.9,53560.2,53149.9,53357.9,2659764583
GheymatVazniAr,d,20181114,000000,53304.5,53304.5,53003.2,53003.2,1843243421
GheymatVazniAr,d,20181117,000000,52996.2,53007.7,52078.6,52078.6,1641309315
GheymatVazniAr,d,20181118,000000,52028.8,52028.8,50478.7,50544.7,1997949947
GheymatVazniAr,d,20181119,000000,50538.8,51267.7,50538.8,51202.5,1621836242
GheymatVazniAr,d,20181120,000000,51210.6,51444,51210.6,51389.5,1580299902
GheymatVazniAr,d,20181121,000000,51472.7,51490.7,51171.5,51171.5,1658494412
GheymatVazniAr,d,20181124,000000,51141.8,51141.8,49872.5,49872.5,1553811481
GheymatVazniAr,d,20181126,000000,49605.6,49605.6,48477.7,48477.8,1369500970
GheymatVazniAr,d,20181127,000000,48480.3,48885.8,48480.3,48692.2,954189481
GheymatVazniAr,d,20181128,000000,48676,48676.1,47694,47694,1520971046
GheymatVazniAr,d,20181201,000000,47615.4,47615.4,46363.1,46552.9,1745842517
GheymatVazniAr,d,20181202,000000,46602.1,47509.5,46602.1,47431.3,1197337088
GheymatVazniAr,d,20181203,000000,47690.7,48425.3,47690.7,48351.8,1333939789
GheymatVazniAr,d,20181204,000000,48415,48510.9,48137.5,48168.6,1199060988
GheymatVazniAr,d,20181205,000000,48190.2,48584.5,48190.2,48505.4,1322335715
GheymatVazniAr,d,20181208,000000,48642.6,48702.9,48570.2,48570.2,1175017878
GheymatVazniAr,d,20181209,000000,48664.8,48704.3,48514.4,48514.4,2322558212
GheymatVazniAr,d,20181210,000000,48524.2,48641.9,48521.6,48521.6,1523952044
GheymatVazniAr,d,20181211,000000,48532,48570.2,48323.7,48323.7,1282044229
GheymatVazniAr,d,20181212,000000,48313.2,48313.2,48067,48067,1141354213
GheymatVazniAr,d,20181215,000000,48077.4,48165.2,47815.2,47815.2,1110828790
GheymatVazniAr,d,20181216,000000,47811.8,47811.8,47007.6,47007.7,1349236587
GheymatVazniAr,d,20181217,000000,47027,47110.9,46438.4,46438.5,1424620268
GheymatVazniAr,d,20181218,000000,46474.1,46489.2,46263,46263,850844041
GheymatVazniAr,d,20181219,000000,46255.2,46255.2,45372.6,45372.6,1006125633
GheymatVazniAr,d,20181222,000000,45409.1,45457.4,44927,44927,879895355
GheymatVazniAr,d,20181223,000000,44940.6,45570.6,44940.6,45550.1,1467529666
GheymatVazniAr,d,20181224,000000,45586.3,45840.7,45586.3,45779.8,1792759938
GheymatVazniAr,d,20181225,000000,45772,45772,45624.6,45624.6,1693085557
GheymatVazniAr,d,20181226,000000,45700,46058.8,45700,46058.8,2641484596
GheymatVazniAr,d,20181229,000000,46122.3,46736.3,46122.3,46736.2,1460677183
GheymatVazniAr,d,20181230,000000,46760.8,46949.7,46760.8,46891.9,1734077674
GheymatVazniAr,d,20181231,000000,46912.3,46939.9,46901.8,46919.7,1671848037
GheymatVazniAr,d,20190101,000000,46938,47067,46932.4,47046.3,3505005745
GheymatVazniAr,d,20190102,000000,47111.3,47118,46772.5,46772.5,3912771664
GheymatVazniAr,d,20190105,000000,46801.5,46900.2,46801.5,46832.5,1749091416
GheymatVazniAr,d,20190106,000000,46842.8,46941.6,46842.8,46881.4,2394804317
GheymatVazniAr,d,20190107,000000,46911,47224.5,46911,47186,1919850863
GheymatVazniAr,d,20190108,000000,47232.1,47724.1,47232.1,47663.8,2321386025
GheymatVazniAr,d,20190109,000000,47698.2,48275.9,47698.2,47790.4,1490675425
GheymatVazniAr,d,20190112,000000,47818.2,47918.5,47812.1,47819.4,1572208079
GheymatVazniAr,d,20190113,000000,47845.3,47845.3,47693,47693,2060436528
GheymatVazniAr,d,20190114,000000,47714,47815.9,47714,47751.7,1872674401
GheymatVazniAr,d,20190115,000000,47776.2,48037.9,47776.2,47968.9,2142012638
GheymatVazniAr,d,20190116,000000,48042.5,48128.2,48002.5,48011.7,2154796884
GheymatVazniAr,d,20190119,000000,48031.8,48258.6,48031.8,48160.7,1655032659
GheymatVazniAr,d,20190120,000000,48344,48420.8,47999.5,47999.5,1942373443
GheymatVazniAr,d,20190121,000000,47892.6,47892.6,46938,46938,1769989234
GheymatVazniAr,d,20190122,000000,46950.7,47194.1,46950.7,47194.1,1707359506
GheymatVazniAr,d,20190123,000000,47235.5,47347.6,47233.3,47233.3,1865233291
GheymatVazniAr,d,20190126,000000,47264.4,47299.5,47098.9,47098.9,1550350779
GheymatVazniAr,d,20190127,000000,47201.7,47201.7,46612,46612.1,3159029034
GheymatVazniAr,d,20190128,000000,46622.9,46654.3,46328.1,46328.1,1841677941
GheymatVazniAr,d,20190129,000000,46345.6,46485.9,46345.6,46425.1,1350631119
GheymatVazniAr,d,20190130,000000,46452.1,46523.1,46452.1,46466.2,1638994288
GheymatVazniAr,d,20190202,000000,46497.1,46533.1,46338.2,46338.8,1563969651
GheymatVazniAr,d,20190203,000000,46325.3,46325.3,45612.5,45612.5,1497958760
GheymatVazniAr,d,20190204,000000,45681.9,45940.3,45681.9,45812.1,1531243575
GheymatVazniAr,d,20190205,000000,45869.2,45931.6,45869.2,45913.7,1502342157
GheymatVazniAr,d,20190206,000000,46000.5,46040.9,45954.6,45954.6,1452427231
GheymatVazniAr,d,20190210,000000,45980.4,46024.5,45931,45931,834192391
GheymatVazniAr,d,20190212,000000,45940.5,45954.8,45787.4,45787.5,1142647137
GheymatVazniAr,d,20190213,000000,45784.7,45784.7,45595.5,45595.5,1357532400
GheymatVazniAr,d,20190216,000000,45677.2,45748.6,45516.4,45516.4,1137074758
GheymatVazniAr,d,20190217,000000,45545.9,45546.9,45234.4,45234.4,954711330
GheymatVazniAr,d,20190218,000000,45277.6,45430.6,45277.6,45392.2,1013755024
GheymatVazniAr,d,20190219,000000,45427.8,45626.3,45427.8,45589.9,1077789813
GheymatVazniAr,d,20190220,000000,45688.4,46198.8,45688.4,46196.7,1336218522
GheymatVazniAr,d,20190223,000000,46503.5,47587,46503.5,47580.8,2034262271
GheymatVazniAr,d,20190224,000000,47731.8,48091.3,47731.8,48091.3,1571595159
GheymatVazniAr,d,20190225,000000,48143.9,48356.1,48143.9,48312.4,1613669242
GheymatVazniAr,d,20190226,000000,48068.1,48068.1,47709.3,47709.5,1362003278
GheymatVazniAr,d,20190227,000000,47758.4,47896.9,47758.4,47878.3,1151271175
GheymatVazniAr,d,20190302,000000,47952.9,47952.9,47610.5,47610.5,1213975483
GheymatVazniAr,d,20190303,000000,47642.3,47668.6,47623,47623,1381857244
GheymatVazniAr,d,20190304,000000,47660.7,47720.4,47563.9,47563.9,1376797977
GheymatVazniAr,d,20190305,000000,47620.2,47620.2,47087.5,47087.5,1246768778
GheymatVazniAr,d,20190306,000000,47126.1,47192.7,47126.1,47155.2,1241038795
GheymatVazniAr,d,20190309,000000,47199.2,47229.3,47199.2,47202,1355148813
GheymatVazniAr,d,20190310,000000,47203.8,47625.7,47197,47613.4,1562530698
GheymatVazniAr,d,20190311,000000,47777.4,48474.1,47777.4,48453.3,1938719056
GheymatVazniAr,d,20190312,000000,48495.7,48662.9,48491.5,48573.6,1531184241
GheymatVazniAr,d,20190313,000000,48640.4,49081,48640.4,48922.5,2474041028
GheymatVazniAr,d,20190316,000000,48968.3,49672.6,48968.3,49366.8,1352995731
GheymatVazniAr,d,20190317,000000,49443.8,49774.8,49443.8,49753,1572445138
GheymatVazniAr,d,20190318,000000,49779.3,50726.7,49779.3,50726.7,1833549132
GheymatVazniAr,d,20190319,000000,50834.6,51526.9,50834.6,51522.7,1532264379
GheymatVazniAr,d,20190325,000000,51560.2,51677.1,51547.1,51677.1,1030038293
GheymatVazniAr,d,20190326,000000,51800.4,51865.5,51749.2,51842,1509089603
GheymatVazniAr,d,20190327,000000,51920.1,52354.2,51920.1,52354.2,1807050103
GheymatVazniAr,d,20190330,000000,52459.2,53454.6,52459.2,53454.6,1856911671
GheymatVazniAr,d,20190331,000000,53639.9,53865.8,53432.4,53432.4,1926218389
GheymatVazniAr,d,20190406,000000,53505.6,53794.2,53504,53794.2,2046383507
GheymatVazniAr,d,20190407,000000,53944,54402.8,53944,54237.8,3452629998
GheymatVazniAr,d,20190408,000000,54098.4,54387.5,53832.3,54387.5,3051221669
GheymatVazniAr,d,20190409,000000,54487,54962.1,54487,54915.9,2921483833
GheymatVazniAr,d,20190410,000000,55031.1,55941.4,55031.1,55937,3441303765
GheymatVazniAr,d,20190413,000000,56198.2,56444.7,56198.2,56290,3238331908
GheymatVazniAr,d,20190414,000000,56307.6,56544.5,55954.1,56544.2,2704247864
GheymatVazniAr,d,20190415,000000,56768.3,58200.5,56768.3,58194.2,7173954414
GheymatVazniAr,d,20190416,000000,58291.3,58446,58189.4,58218.4,8424035082
GheymatVazniAr,d,20190417,000000,57988,57988,57278.4,57623.4,4926994143
GheymatVazniAr,d,20190420,000000,57860.7,58910.2,57860.7,58900,3797643849
GheymatVazniAr,d,20190422,000000,59441.1,59608.9,58884.5,58884.6,6428462448
GheymatVazniAr,d,20190423,000000,58714.7,58714.7,58404.7,58462.5,3580751950
GheymatVazniAr,d,20190424,000000,58524.1,58764.2,58524.1,58727.5,5018152839
GheymatVazniAr,d,20190427,000000,58848.1,59162.9,58848.1,59162.8,4338695100
GheymatVazniAr,d,20190428,000000,59417.1,60309.1,59417.1,60303.1,4252405668
GheymatVazniAr,d,20190429,000000,60648,61923.8,60648,61923.8,7278548555
GheymatVazniAr,d,20190430,000000,62509.5,63139.6,62433.9,62435.2,5102578283
GheymatVazniAr,d,20190501,000000,62602.5,63434.3,62602.5,63434.3,4662577787
GheymatVazniAr,d,20190504,000000,63848.7,64725.6,63848.7,64725.6,6229765614
GheymatVazniAr,d,20190505,000000,65269.3,65406.7,64339.9,64339.9,7688014493
GheymatVazniAr,d,20190506,000000,64142.2,64142.2,61974.2,61974.7,5355887245
GheymatVazniAr,d,20190507,000000,61368.8,61368.8,59719.3,59785.6,4330043133
GheymatVazniAr,d,20190508,000000,59665.6,60689.2,59665.6,60673.2,4778480220
GheymatVazniAr,d,20190511,000000,60661.1,60999.3,60043.7,60043.7,4103542786
GheymatVazniAr,d,20190512,000000,59901.7,59901.7,58417.1,58583.5,3256324198
GheymatVazniAr,d,20190513,000000,58779.2,59640.8,58779.2,59636.8,3387534470
GheymatVazniAr,d,20190514,000000,59844.1,60855,59844.1,60719.9,4358239982
GheymatVazniAr,d,20190515,000000,60863.2,60870.3,60476.7,60504.4,3466126173
GheymatVazniAr,d,20190518,000000,60763.9,61121.3,60763.9,60993.5,3615189464
GheymatVazniAr,d,20190519,000000,61034,61097.5,60994.6,61022.3,3226669584
GheymatVazniAr,d,20190520,000000,61101.3,61107.8,60694.6,60733.2,3507448564
GheymatVazniAr,d,20190521,000000,60875.3,61690.5,60875.3,61643,2845868757
GheymatVazniAr,d,20190522,000000,61761.2,61833.6,61593,61593,2793031254
GheymatVazniAr,d,20190525,000000,61585.3,61585.3,61202,61343.7,2267707097
GheymatVazniAr,d,20190526,000000,61440.1,62277.7,61440.1,62089.3,3036108189
GheymatVazniAr,d,20190528,000000,62634.4,63710.2,62634.4,63704.2,4368209234
GheymatVazniAr,d,20190529,000000,64067.7,64268.8,64052.4,64052.4,4078289947
GheymatVazniAr,d,20190601,000000,63837.3,63837.3,63156.3,63383.8,5011000722
GheymatVazniAr,d,20190602,000000,63440.9,64051.7,63440.9,63967.9,4498689158
GheymatVazniAr,d,20190603,000000,64163.6,64755.4,64163.6,64472.7,4727848698
GheymatVazniAr,d,20190608,000000,64359.9,64445.7,64251.7,64445.6,3432226293
GheymatVazniAr,d,20190609,000000,64572.2,66015.9,64572.2,65120.5,3619824856
GheymatVazniAr,d,20190610,000000,65346.5,65916.8,65241.6,65241.6,4635228194
GheymatVazniAr,d,20190611,000000,65333.6,65358.3,65100.9,65335.3,4519213439
GheymatVazniAr,d,20190612,000000,65782.8,66234.6,65782.8,66088,5701567687
GheymatVazniAr,d,20190615,000000,65980.9,66318.8,65735.2,66307.7,4665741176
GheymatVazniAr,d,20190616,000000,66604.3,67719.7,66604.3,67427.9,4936703473
GheymatVazniAr,d,20190617,000000,67385,67484.6,67240.5,67405.6,3015169563
GheymatVazniAr,d,20190618,000000,67479.9,67677.9,67099,67099,3590176675
GheymatVazniAr,d,20190619,000000,67179.4,67199.2,66450.5,66450.5,3235132621
GheymatVazniAr,d,20190622,000000,66288.7,66288.7,66053.8,66131.2,2567500939
GheymatVazniAr,d,20190623,000000,66279.3,67141.7,66279.3,67068.7,2630873149
GheymatVazniAr,d,20190624,000000,67299,68511.5,67299,68505.3,3176557638
GheymatVazniAr,d,20190625,000000,68636.2,69223.5,68440.8,69212.2,3248464594
GheymatVazniAr,d,20190626,000000,69617.3,70212.5,69617.3,70194.6,3625806770
GheymatVazniAr,d,20190630,000000,70424.9,70648.3,70181.9,70181.9,3095164286
GheymatVazniAr,d,20190701,000000,70130.2,70130.2,69672.8,69693.7,2719002402
GheymatVazniAr,d,20190702,000000,69744.4,70019,69744.4,70002.8,2542553811
GheymatVazniAr,d,20190703,000000,70184.6,70362.1,69897.6,69897.6,2942090653
GheymatVazniAr,d,20190706,000000,69946.1,69946.1,68912.5,68912.5,2731712012
GheymatVazniAr,d,20190707,000000,68992.3,69226.8,68992.3,69130.5,2281210313
GheymatVazniAr,d,20190708,000000,69287.4,69958.7,69287.4,69802.4,3259935899
GheymatVazniAr,d,20190709,000000,69880.2,69880.2,69593.8,69652.2,2973026340
GheymatVazniAr,d,20190710,000000,69704.3,69905.9,69704.3,69715.2,2893600941
GheymatVazniAr,d,20190713,000000,69786.7,69989.7,69786.7,69979.1,3519805361
GheymatVazniAr,d,20190714,000000,70135.8,70826.7,70135.8,70656.5,2849760942
GheymatVazniAr,d,20190715,000000,70826.9,71008.7,70523.8,70523.8,2589791454
GheymatVazniAr,d,20190716,000000,70475.8,70475.8,68461.9,68461.9,2536529426
GheymatVazniAr,d,20190717,000000,68271.5,68663.2,67994.6,67994.6,2797329163
GheymatVazniAr,d,20190720,000000,68052.5,68157.2,67655,67655,2511471517
GheymatVazniAr,d,20190721,000000,67792.6,68580.7,67792.6,68075.5,1451582803
GheymatVazniAr,d,20190722,000000,68663.7,69147,68663.7,68698.2,1719299421
GheymatVazniAr,d,20190723,000000,68778.8,68778.8,67949.2,67949.2,1453655321
GheymatVazniAr,d,20190724,000000,67978.9,68428.9,67978.9,68378.2,1329237733
GheymatVazniAr,d,20190727,000000,68452.7,68459.2,68157.8,68172.4,1701609413
GheymatVazniAr,d,20190728,000000,68242.3,68301.1,68173.8,68189.7,1948070745
GheymatVazniAr,d,20190729,000000,68249.2,68368.8,68208.7,68233.9,1746654803
GheymatVazniAr,d,20190730,000000,68257.9,68344.7,68257.9,68344.7,1596359726
GheymatVazniAr,d,20190731,000000,68402.1,68762.9,68402.1,68762.9,2040622801
GheymatVazniAr,d,20190803,000000,68809.5,68846.9,68723.6,68765.1,1782590902
GheymatVazniAr,d,20190804,000000,68902.2,69056,68902.2,69056,2224681317
GheymatVazniAr,d,20190805,000000,69278,69394.7,69278,69371.4,2317569536
GheymatVazniAr,d,20190806,000000,69644.8,69653.5,69050.9,69050.9,2782111986
GheymatVazniAr,d,20190807,000000,69117.8,69158.7,68939.3,68956.6,2816068348
GheymatVazniAr,d,20190810,000000,69036.1,69139,68993.3,68994.1,2428958314
GheymatVazniAr,d,20190811,000000,69099.6,69159.7,69099.6,69126.1,2641579056
GheymatVazniAr,d,20190813,000000,69200.5,69455.9,69200.5,69455.1,3150501219
GheymatVazniAr,d,20190814,000000,69774.3,70673.3,69774.3,70615.2,2946026765
GheymatVazniAr,d,20190817,000000,70809.9,70833.1,70619.1,70619.1,3304382416
GheymatVazniAr,d,20190818,000000,70792.5,70792.5,70507.1,70507.3,2964501583
GheymatVazniAr,d,20190819,000000,70691.4,71033.9,70691.4,71033.8,2871004203
GheymatVazniAr,d,20190821,000000,71293.2,71894.6,71293.2,71894.6,2953745667
